MOVE_COUNT,EPISODE_REWARDS,ACTIONS_NUMBERS,PATHS,EPSILON,ALPHA,GAMMA
28,0.25,"[23, 24, 25, 26, 34, 35, 33, 32, 45, 32, 33, 35, 36, 35, 33, 35, 36, 24, 25, 12, 11, 13, 12, 13, 14, 13, 14, 66]","['[B C2 -> B R2]', '[B R2 -> B C2]', '[B C2 -> B L1]', '[R R1 -> R C2]', '[B L1 -> B R1]', '[R C2 -> R L1]', '[R L1 -> R R2]', '[G C1 -> G L1]', '[R R2 -> R C1]', '[R C1 -> R R2]', '[G L1 -> G C1]', '[R R2 -> R L1]', '[B R1 -> B C2]', '[B C2 -> B R1]', '[R L1 -> R R2]', '[R R2 -> R L1]', '[B R1 -> B C2]', '[R L1 -> R R1]', '[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B R3]', '[B R3 -> B C1]', '[B C1 -> B L1]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[G C2 -> G R2]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.8863848717161291,0.4,0.5
22,0.25,"[36, 24, 23, 25, 23, 25, 23, 22, 15, 13, 12, 13, 12, 13, 14, 15, 14, 15, 16, 64, 65, 66]","['[R R1 -> R L1]', '[R L1 -> R R1]', '[B C2 -> B R2]', '[B R2 -> B L1]', '[B L1 -> B R2]', '[B R2 -> B L1]', '[B L1 -> B R2]', '[G C1 -> G L1]', '[B R2 -> B C1]', '[G L1 -> G R2]', '[B C1 -> B L1]', '[B L1 -> B C1]', '[B C1 -> B L1]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[G C2 -> G L1]', '[G L1 -> G C2]', '[G C2 -> G L1]', '[R R1 -> R C2]', '[G L1 -> G R1]', '[R C2 -> R L1]', '[G R1 -> G C2]']",0.8775210229989678,0.4,0.5
13,1.25,"[23, 25, 24, 25, 23, 24, 23, 22, 21, 22, 15, 14, 66]","['[B C2 -> B R2]', '[B R2 -> B L1]', '[B L1 -> B C2]', '[B C2 -> B L1]', '[B L1 -> B R2]', '[B R2 -> B C2]', '[B C2 -> B R2]', '[G C1 -> G L1]', '[G L1 -> G R3]', '[G R3 -> G L1]', '[B R2 -> B C1]', '[G L1 -> G C2]', '[R R1 -> R L1]']",0.8687458127689781,0.4,0.5
150,-97.25,"[23, 24, 25, 26, 34, 33, 35, 34, 33, 31, 32, 33, 34, 35, 33, 34, 35, 33, 31, 32, 33, 34, 33, 31, 32, 45, 46, 45, 43, 42, 35, 34, 26, 25, 12, 25, 23, 25, 23, 22, 15, 13, 11, 12, 13, 11, 13, 12, 11, 12, 11, 12, 25, 23, 24, 23, 25, 24, 36, 24, 25, 12, 25, 24, 23, 24, 23, 22, 23, 24, 23, 21, 23, 25, 24, 25, 24, 36, 35, 33, 34, 35, 33, 32, 31, 33, 31, 32, 45, 46, 45, 43, 45, 32, 33, 35, 42, 35, 34, 33, 34, 35, 33, 35, 33, 31, 33, 31, 32, 33, 35, 34, 26, 34, 35, 36, 35, 34, 33, 34, 35, 42, 41, 42, 41, 43, 41, 42, 41, 42, 43, 45, 46, 45, 32, 45, 46, 54, 55, 54, 53, 51, 53, 52, 65, 52, 53, 52, 65, 66]","['[B C2 -> B R2]', '[B R2 -> B C2]', '[B C2 -> B L1]', '[R R1 -> R C2]', '[B L1 -> B R1]', '[R C2 -> R R2]', '[R R2 -> R L1]', '[R L1 -> R C2]', '[R C2 -> R R2]', '[G C1 -> G R2]', '[G R2 -> G L1]', '[G L1 -> G C1]', '[R R2 -> R C2]', '[R C2 -> R L1]', '[R L1 -> R R2]', '[R R2 -> R C2]', '[R C2 -> R L1]', '[R L1 -> R R2]', '[G C1 -> G R2]', '[G R2 -> G L1]', '[G L1 -> G C1]', '[R R2 -> R C2]', '[R C2 -> R R2]', '[G C1 -> G R2]', '[G R2 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[B C2 -> B R1]', '[G L1 -> G R2]', '[R C1 -> R L1]', '[G R2 -> G C1]', '[R L1 -> R C2]', '[B R1 -> B L1]', '[R C2 -> R R1]', '[G C1 -> G R2]', '[G R2 -> G C1]', '[B L1 -> B R2]', '[B R2 -> B L1]', '[B L1 -> B R2]', '[G C1 -> G L1]', '[B R2 -> B C1]', '[G L1 -> G R2]', '[B C1 -> B R3]', '[B R3 -> B L1]', '[B L1 -> B C1]', '[B C1 -> B R3]', '[B R3 -> B C1]', '[B C1 -> B L1]', '[B L1 -> B R3]', '[B R3 -> B L1]', '[B L1 -> B R3]', '[B R3 -> B L1]', '[G R2 -> G C1]', '[B L1 -> B R2]', '[B R2 -> B C2]', '[B C2 -> B R2]', '[B R2 -> B L1]', '[B L1 -> B C2]', '[R R1 -> R L1]', '[R L1 -> R R1]', '[B C2 -> B L1]', '[G C1 -> G R2]', '[G R2 -> G C1]', '[B L1 -> B C2]', '[B C2 -> B R2]', '[B R2 -> B C2]', '[B C2 -> B R2]', '[G C1 -> G L1]', '[G L1 -> G C1]', '[B R2 -> B C2]', '[B C2 -> B R2]', '[G C1 -> G R3]', '[G R3 -> G C1]', '[B R2 -> B L1]', '[B L1 -> B C2]', '[B C2 -> B L1]', '[B L1 -> B C2]', '[R R1 -> R L1]', '[B C2 -> B R1]', '[R L1 -> R R2]', '[R R2 -> R C2]', '[R C2 -> R L1]', '[R L1 -> R R2]', '[G C1 -> G L1]', '[G L1 -> G R2]', '[G R2 -> G C1]', '[G C1 -> G R2]', '[G R2 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[B C2 -> B R1]', '[G L1 -> G R2]', '[G R2 -> G L1]', '[R C1 -> R R2]', '[G L1 -> G C1]', '[R R2 -> R L1]', '[G C1 -> G R2]', '[G R2 -> G C1]', '[R L1 -> R C2]', '[R C2 -> R R2]', '[R R2 -> R C2]', '[R C2 -> R L1]', '[R L1 -> R R2]', '[R R2 -> R L1]', '[R L1 -> R R2]', '[G C1 -> G R2]', '[G R2 -> G C1]', '[G C1 -> G R2]', '[G R2 -> G L1]', '[G L1 -> G C1]', '[R R2 -> R L1]', '[R L1 -> R C2]', '[B R1 -> B L1]', '[B L1 -> B R1]', '[R C2 -> R L1]', '[B R1 -> B C2]', '[B C2 -> B R1]', '[R L1 -> R C2]', '[R C2 -> R R2]', '[R R2 -> R C2]', '[R C2 -> R L1]', '[G C1 -> G R2]', '[R L1 -> R R3]', '[R R3 -> R L1]', '[R L1 -> R R3]', '[R R3 -> R C1]', '[R C1 -> R R3]', '[R R3 -> R L1]', '[R L1 -> R R3]', '[R R3 -> R L1]', '[R L1 -> R C1]', '[G R2 -> G L1]', '[B R1 -> B C2]', '[B C2 -> B R1]', '[R C1 -> R R2]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]', '[B C2 -> B L1]', '[B L1 -> B C2]', '[B C2 -> B R2]', '[R C1 -> R R3]', '[R R3 -> R C1]', '[R C1 -> R L1]', '[B R2 -> B C1]', '[B C1 -> B R2]', '[R L1 -> R C1]', '[R C1 -> R L1]', '[B R2 -> B C1]', '[G R1 -> G C2]']",0.8600583546412883,0.4,0.5
108,-55.5,"[36, 35, 42, 35, 42, 41, 42, 35, 33, 32, 45, 32, 45, 44, 45, 46, 45, 32, 45, 46, 54, 46, 45, 32, 45, 44, 43, 44, 56, 55, 56, 55, 53, 55, 54, 53, 54, 53, 54, 46, 54, 53, 54, 53, 54, 53, 54, 46, 45, 44, 45, 32, 45, 43, 41, 43, 42, 35, 42, 35, 33, 31, 33, 32, 45, 46, 54, 55, 62, 55, 62, 61, 62, 55, 53, 54, 53, 54, 55, 53, 54, 55, 62, 55, 53, 55, 56, 44, 43, 44, 56, 55, 62, 61, 62, 61, 63, 65, 64, 16, 15, 14, 15, 13, 11, 13, 14, 66]","['[R R1 -> R L1]', '[B C2 -> B R1]', '[G C1 -> G R2]', '[G R2 -> G C1]', '[G C1 -> G R2]', '[R L1 -> R R3]', '[R R3 -> R L1]', '[G R2 -> G C1]', '[R L1 -> R R2]', '[G C1 -> G L1]', '[R R2 -> R C1]', '[R C1 -> R R2]', '[R R2 -> R C1]', '[G L1 -> G C2]', '[G C2 -> G L1]', '[B R1 -> B C2]', '[B C2 -> B R1]', '[R C1 -> R R2]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]', '[G R1 -> G L1]', '[B C2 -> B R1]', '[R C1 -> R R2]', '[R R2 -> R C1]', '[G L1 -> G C2]', '[G C2 -> G R2]', '[G R2 -> G C2]', '[B R1 -> B L1]', '[G C2 -> G R1]', '[G R1 -> G C2]', '[G C2 -> G R1]', '[B L1 -> B R2]', '[B R2 -> B L1]', '[B L1 -> B C2]', '[B C2 -> B R2]', '[B R2 -> B C2]', '[B C2 -> B R2]', '[B R2 -> B C2]', '[G R1 -> G L1]', '[G L1 -> G R1]', '[B C2 -> B R2]', '[B R2 -> B C2]', '[B C2 -> B R2]', '[B R2 -> B C2]', '[B C2 -> B R2]', '[B R2 -> B C2]', '[G R1 -> G L1]', '[B C2 -> B R1]', '[G L1 -> G C2]', '[G C2 -> G L1]', '[R C1 -> R R2]', '[R R2 -> R C1]', '[G L1 -> G R2]', '[R C1 -> R R3]', '[R R3 -> R C1]', '[R C1 -> R L1]', '[G R2 -> G C1]', '[G C1 -> G R2]', '[G R2 -> G C1]', '[R L1 -> R R2]', '[G C1 -> G R2]', '[G R2 -> G C1]', '[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[G L1 -> G R1]', '[B C2 -> B L1]', '[R C1 -> R R2]', '[R R2 -> R C1]', '[R C1 -> R R2]', '[B L1 -> B R3]', '[B R3 -> B L1]', '[R R2 -> R C1]', '[B L1 -> B R2]', '[B R2 -> B C2]', '[B C2 -> B R2]', '[B R2 -> B C2]', '[B C2 -> B L1]', '[B L1 -> B R2]', '[B R2 -> B C2]', '[B C2 -> B L1]', '[R C1 -> R R2]', '[R R2 -> R C1]', '[B L1 -> B R2]', '[B R2 -> B L1]', '[G R1 -> G C2]', '[B L1 -> B R1]', '[G C2 -> G R2]', '[G R2 -> G C2]', '[B R1 -> B L1]', '[G C2 -> G R1]', '[R C1 -> R R2]', '[B L1 -> B R3]', '[B R3 -> B L1]', '[B L1 -> B R3]', '[B R3 -> B C1]', '[R R2 -> R L1]', '[R L1 -> R C2]', '[G R1 -> G L1]', '[R C2 -> R R1]', '[G L1 -> G C2]', '[G C2 -> G L1]', '[G L1 -> G R2]', '[B C1 -> B R3]', '[B R3 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.8514577710948754,0.4,0.5
126,-72.75,"[23, 22, 21, 22, 21, 22, 21, 23, 22, 23, 22, 15, 16, 64, 63, 64, 63, 62, 55, 54, 46, 54, 55, 62, 55, 53, 55, 56, 55, 62, 55, 53, 55, 62, 55, 53, 55, 56, 44, 43, 45, 46, 45, 32, 33, 34, 35, 34, 35, 34, 33, 32, 31, 33, 32, 45, 46, 45, 44, 45, 32, 45, 32, 31, 33, 34, 33, 35, 42, 43, 41, 42, 41, 42, 43, 44, 43, 42, 41, 43, 41, 43, 42, 43, 45, 44, 56, 44, 45, 43, 45, 46, 54, 46, 45, 43, 45, 46, 54, 55, 56, 55, 62, 61, 63, 64, 65, 52, 65, 52, 65, 52, 51, 53, 52, 65, 63, 62, 61, 63, 65, 63, 65, 63, 65, 66]","['[B C2 -> B R2]', '[G C1 -> G L1]', '[G L1 -> G R3]', '[G R3 -> G L1]', '[G L1 -> G R3]', '[G R3 -> G L1]', '[G L1 -> G R3]', '[G R3 -> G C1]', '[G C1 -> G L1]', '[G L1 -> G C1]', '[G C1 -> G L1]', '[B R2 -> B C1]', '[R R1 -> R C2]', '[G L1 -> G R1]', '[R C2 -> R R2]', '[R R2 -> R C2]', '[R C2 -> R R2]', '[B C1 -> B L1]', '[R R2 -> R C1]', '[B L1 -> B C2]', '[G R1 -> G L1]', '[G L1 -> G R1]', '[B C2 -> B L1]', '[R C1 -> R R2]', '[R R2 -> R C1]', '[B L1 -> B R2]', '[B R2 -> B L1]', '[G R1 -> G C2]', '[G C2 -> G R1]', '[R C1 -> R R2]', '[R R2 -> R C1]', '[B L1 -> B R2]', '[B R2 -> B L1]', '[R C1 -> R R2]', '[R R2 -> R C1]', '[B L1 -> B R2]', '[B R2 -> B L1]', '[G R1 -> G C2]', '[B L1 -> B R1]', '[G C2 -> G R2]', '[G R2 -> G L1]', '[B R1 -> B C2]', '[B C2 -> B R1]', '[R C1 -> R R2]', '[G L1 -> G C1]', '[R R2 -> R C2]', '[R C2 -> R L1]', '[R L1 -> R C2]', '[R C2 -> R L1]', '[R L1 -> R C2]', '[R C2 -> R R2]', '[G C1 -> G L1]', '[G L1 -> G R2]', '[G R2 -> G C1]', '[G C1 -> G L1]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[B C2 -> B R1]', '[G L1 -> G C2]', '[G C2 -> G L1]', '[R C1 -> R R2]', '[R R2 -> R C1]', '[R C1 -> R R2]', '[G L1 -> G R2]', '[G R2 -> G C1]', '[R R2 -> R C2]', '[R C2 -> R R2]', '[R R2 -> R L1]', '[G C1 -> G R2]', '[R L1 -> R C1]', '[R C1 -> R R3]', '[R R3 -> R L1]', '[R L1 -> R R3]', '[R R3 -> R L1]', '[R L1 -> R C1]', '[G R2 -> G C2]', '[G C2 -> G R2]', '[R C1 -> R L1]', '[R L1 -> R R3]', '[R R3 -> R C1]', '[R C1 -> R R3]', '[R R3 -> R C1]', '[R C1 -> R L1]', '[R L1 -> R C1]', '[G R2 -> G L1]', '[G L1 -> G C2]', '[B R1 -> B L1]', '[B L1 -> B R1]', '[G C2 -> G L1]', '[G L1 -> G R2]', '[G R2 -> G L1]', '[B R1 -> B C2]', '[G L1 -> G R1]', '[G R1 -> G L1]', '[B C2 -> B R1]', '[G L1 -> G R2]', '[G R2 -> G L1]', '[B R1 -> B C2]', '[G L1 -> G R1]', '[B C2 -> B L1]', '[G R1 -> G C2]', '[G C2 -> G R1]', '[R C1 -> R R2]', '[B L1 -> B R3]', '[B R3 -> B C1]', '[R R2 -> R C2]', '[R C2 -> R L1]', '[B C1 -> B R2]', '[B R2 -> B C1]', '[B C1 -> B R2]', '[B R2 -> B C1]', '[B C1 -> B R2]', '[R L1 -> R R3]', '[R R3 -> R C1]', '[R C1 -> R L1]', '[B R2 -> B C1]', '[R L1 -> R R2]', '[B C1 -> B L1]', '[B L1 -> B R3]', '[B R3 -> B C1]', '[R R2 -> R L1]', '[R L1 -> R R2]', '[R R2 -> R L1]', '[R L1 -> R R2]', '[R R2 -> R L1]', '[G R1 -> G C2]']",0.8429431933839266,0.4,0.5
33,-0.5,"[36, 24, 25, 26, 25, 24, 25, 12, 13, 14, 15, 22, 15, 22, 15, 14, 15, 14, 13, 11, 12, 13, 15, 13, 12, 25, 12, 13, 11, 12, 13, 14, 66]","['[R R1 -> R L1]', '[R L1 -> R R1]', '[B C2 -> B L1]', '[R R1 -> R C2]', '[R C2 -> R R1]', '[B L1 -> B C2]', '[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[G C2 -> G L1]', '[B C1 -> B R2]', '[B R2 -> B C1]', '[B C1 -> B R2]', '[B R2 -> B C1]', '[G L1 -> G C2]', '[G C2 -> G L1]', '[G L1 -> G C2]', '[G C2 -> G R2]', '[B C1 -> B R3]', '[B R3 -> B L1]', '[B L1 -> B C1]', '[G R2 -> G L1]', '[G L1 -> G R2]', '[B C1 -> B L1]', '[G R2 -> G C1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[B C1 -> B R3]', '[B R3 -> B L1]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.8345137614500874,0.4,0.5
46,-0.5,"[36, 35, 42, 43, 45, 43, 44, 56, 55, 53, 52, 53, 51, 53, 51, 52, 53, 55, 54, 46, 54, 53, 55, 53, 52, 51, 53, 51, 52, 51, 53, 51, 53, 51, 53, 54, 46, 54, 53, 54, 55, 62, 61, 63, 65, 66]","['[R R1 -> R L1]', '[B C2 -> B R1]', '[G C1 -> G R2]', '[R L1 -> R C1]', '[G R2 -> G L1]', '[G L1 -> G R2]', '[G R2 -> G C2]', '[B R1 -> B L1]', '[G C2 -> G R1]', '[B L1 -> B R2]', '[R C1 -> R L1]', '[R L1 -> R C1]', '[R C1 -> R R3]', '[R R3 -> R C1]', '[R C1 -> R R3]', '[R R3 -> R L1]', '[R L1 -> R C1]', '[B R2 -> B L1]', '[B L1 -> B C2]', '[G R1 -> G L1]', '[G L1 -> G R1]', '[B C2 -> B R2]', '[B R2 -> B L1]', '[B L1 -> B R2]', '[R C1 -> R L1]', '[R L1 -> R R3]', '[R R3 -> R C1]', '[R C1 -> R R3]', '[R R3 -> R L1]', '[R L1 -> R R3]', '[R R3 -> R C1]', '[R C1 -> R R3]', '[R R3 -> R C1]', '[R C1 -> R R3]', '[R R3 -> R C1]', '[B R2 -> B C2]', '[G R1 -> G L1]', '[G L1 -> G R1]', '[B C2 -> B R2]', '[B R2 -> B C2]', '[B C2 -> B L1]', '[R C1 -> R R2]', '[B L1 -> B R3]', '[B R3 -> B C1]', '[R R2 -> R L1]', '[G R1 -> G C2]']",0.8261686238355865,0.4,0.5
11,1.25,"[25, 23, 22, 23, 25, 24, 25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[B L1 -> B R2]', '[G C1 -> G L1]', '[G L1 -> G C1]', '[B R2 -> B L1]', '[B L1 -> B C2]', '[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.8179069375972307,0.4,0.5
20,1.0,"[25, 24, 23, 22, 15, 14, 15, 13, 12, 13, 14, 15, 16, 64, 16, 64, 16, 64, 65, 66]","['[B C2 -> B L1]', '[B L1 -> B C2]', '[B C2 -> B R2]', '[G C1 -> G L1]', '[B R2 -> B C1]', '[G L1 -> G C2]', '[G C2 -> G L1]', '[G L1 -> G R2]', '[B C1 -> B L1]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[G C2 -> G L1]', '[R R1 -> R C2]', '[G L1 -> G R1]', '[G R1 -> G L1]', '[G L1 -> G R1]', '[G R1 -> G L1]', '[G L1 -> G R1]', '[R C2 -> R L1]', '[G R1 -> G C2]']",0.8097278682212583,0.4,0.5
18,0.75,"[23, 25, 26, 25, 12, 13, 14, 13, 14, 13, 12, 13, 14, 15, 22, 15, 14, 66]","['[B C2 -> B R2]', '[B R2 -> B L1]', '[R R1 -> R C2]', '[R C2 -> R R1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[G C2 -> G R2]', '[G R2 -> G C2]', '[G C2 -> G R2]', '[B C1 -> B L1]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[G C2 -> G L1]', '[B C1 -> B R2]', '[B R2 -> B C1]', '[G L1 -> G C2]', '[R R1 -> R L1]']",0.8016305895390458,0.4,0.5
7,1.25,"[23, 22, 15, 14, 15, 14, 66]","['[B C2 -> B R2]', '[G C1 -> G L1]', '[B R2 -> B C1]', '[G L1 -> G C2]', '[G C2 -> G L1]', '[G L1 -> G C2]', '[R R1 -> R L1]']",0.7936142836436553,0.4,0.5
32,1.0,"[25, 24, 25, 23, 24, 25, 24, 23, 24, 23, 21, 22, 15, 16, 15, 14, 13, 11, 12, 11, 13, 15, 16, 15, 14, 13, 14, 13, 15, 13, 14, 66]","['[B C2 -> B L1]', '[B L1 -> B C2]', '[B C2 -> B L1]', '[B L1 -> B R2]', '[B R2 -> B C2]', '[B C2 -> B L1]', '[B L1 -> B C2]', '[B C2 -> B R2]', '[B R2 -> B C2]', '[B C2 -> B R2]', '[G C1 -> G R3]', '[G R3 -> G L1]', '[B R2 -> B C1]', '[R R1 -> R C2]', '[R C2 -> R R1]', '[G L1 -> G C2]', '[G C2 -> G R2]', '[B C1 -> B R3]', '[B R3 -> B L1]', '[B L1 -> B R3]', '[B R3 -> B C1]', '[G R2 -> G L1]', '[R R1 -> R C2]', '[R C2 -> R R1]', '[G L1 -> G C2]', '[G C2 -> G R2]', '[G R2 -> G C2]', '[G C2 -> G R2]', '[G R2 -> G L1]', '[G L1 -> G R2]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.7856781408072188,0.4,0.5
24,0.25,"[23, 22, 23, 22, 21, 22, 15, 13, 15, 13, 11, 12, 13, 11, 13, 14, 15, 13, 12, 13, 11, 13, 14, 66]","['[B C2 -> B R2]', '[G C1 -> G L1]', '[G L1 -> G C1]', '[G C1 -> G L1]', '[G L1 -> G R3]', '[G R3 -> G L1]', '[B R2 -> B C1]', '[G L1 -> G R2]', '[G R2 -> G L1]', '[G L1 -> G R2]', '[B C1 -> B R3]', '[B R3 -> B L1]', '[B L1 -> B C1]', '[B C1 -> B R3]', '[B R3 -> B C1]', '[G R2 -> G C2]', '[G C2 -> G L1]', '[G L1 -> G R2]', '[B C1 -> B L1]', '[B L1 -> B C1]', '[B C1 -> B R3]', '[B R3 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.7778213593991465,0.4,0.5
30,0.5,"[23, 22, 15, 14, 15, 16, 15, 22, 15, 14, 15, 22, 21, 22, 15, 13, 14, 13, 11, 13, 14, 13, 14, 15, 14, 15, 14, 13, 14, 66]","['[B C2 -> B R2]', '[G C1 -> G L1]', '[B R2 -> B C1]', '[G L1 -> G C2]', '[G C2 -> G L1]', '[R R1 -> R C2]', '[R C2 -> R R1]', '[B C1 -> B R2]', '[B R2 -> B C1]', '[G L1 -> G C2]', '[G C2 -> G L1]', '[B C1 -> B R2]', '[G L1 -> G R3]', '[G R3 -> G L1]', '[B R2 -> B C1]', '[G L1 -> G R2]', '[G R2 -> G C2]', '[G C2 -> G R2]', '[B C1 -> B R3]', '[B R3 -> B C1]', '[G R2 -> G C2]', '[G C2 -> G R2]', '[G R2 -> G C2]', '[G C2 -> G L1]', '[G L1 -> G C2]', '[G C2 -> G L1]', '[G L1 -> G C2]', '[G C2 -> G R2]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.7700431458051551,0.4,0.5
14,0.5,"[36, 24, 25, 23, 22, 21, 22, 15, 22, 15, 14, 13, 14, 66]","['[R R1 -> R L1]', '[R L1 -> R R1]', '[B C2 -> B L1]', '[B L1 -> B R2]', '[G C1 -> G L1]', '[G L1 -> G R3]', '[G R3 -> G L1]', '[B R2 -> B C1]', '[B C1 -> B R2]', '[B R2 -> B C1]', '[G L1 -> G C2]', '[G C2 -> G R2]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.7623427143471035,0.4,0.5
17,1.0,"[25, 23, 25, 24, 23, 24, 36, 24, 23, 24, 25, 24, 25, 12, 13, 14, 66]","['[B C2 -> B L1]', '[B L1 -> B R2]', '[B R2 -> B L1]', '[B L1 -> B C2]', '[B C2 -> B R2]', '[B R2 -> B C2]', '[R R1 -> R L1]', '[R L1 -> R R1]', '[B C2 -> B R2]', '[B R2 -> B C2]', '[B C2 -> B L1]', '[B L1 -> B C2]', '[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.7547192872036325,0.4,0.5
117,-64.75,"[36, 35, 42, 43, 45, 43, 41, 43, 45, 32, 31, 32, 33, 32, 33, 32, 33, 32, 33, 32, 45, 44, 45, 32, 33, 35, 36, 35, 42, 43, 41, 42, 43, 45, 32, 45, 46, 45, 43, 45, 44, 56, 44, 45, 43, 41, 42, 35, 42, 41, 42, 43, 45, 44, 45, 32, 33, 32, 33, 34, 26, 25, 23, 24, 25, 12, 11, 13, 11, 12, 11, 13, 12, 25, 24, 25, 12, 25, 26, 25, 12, 13, 14, 15, 14, 15, 16, 64, 16, 15, 13, 11, 13, 14, 15, 14, 13, 15, 22, 23, 21, 22, 21, 23, 21, 22, 23, 22, 15, 16, 64, 16, 64, 16, 64, 65, 66]","['[R R1 -> R L1]', '[B C2 -> B R1]', '[G C1 -> G R2]', '[R L1 -> R C1]', '[G R2 -> G L1]', '[G L1 -> G R2]', '[R C1 -> R R3]', '[R R3 -> R C1]', '[G R2 -> G L1]', '[R C1 -> R R2]', '[G L1 -> G R2]', '[G R2 -> G L1]', '[G L1 -> G C1]', '[G C1 -> G L1]', '[G L1 -> G C1]', '[G C1 -> G L1]', '[G L1 -> G C1]', '[G C1 -> G L1]', '[G L1 -> G C1]', '[G C1 -> G L1]', '[R R2 -> R C1]', '[G L1 -> G C2]', '[G C2 -> G L1]', '[R C1 -> R R2]', '[G L1 -> G C1]', '[R R2 -> R L1]', '[B R1 -> B C2]', '[B C2 -> B R1]', '[G C1 -> G R2]', '[R L1 -> R C1]', '[R C1 -> R R3]', '[R R3 -> R L1]', '[R L1 -> R C1]', '[G R2 -> G L1]', '[R C1 -> R R2]', '[R R2 -> R C1]', '[B R1 -> B C2]', '[B C2 -> B R1]', '[G L1 -> G R2]', '[G R2 -> G L1]', '[G L1 -> G C2]', '[B R1 -> B L1]', '[B L1 -> B R1]', '[G C2 -> G L1]', '[G L1 -> G R2]', '[R C1 -> R R3]', '[R R3 -> R L1]', '[G R2 -> G C1]', '[G C1 -> G R2]', '[R L1 -> R R3]', '[R R3 -> R L1]', '[R L1 -> R C1]', '[G R2 -> G L1]', '[G L1 -> G C2]', '[G C2 -> G L1]', '[R C1 -> R R2]', '[G L1 -> G C1]', '[G C1 -> G L1]', '[G L1 -> G C1]', '[R R2 -> R C2]', '[B R1 -> B L1]', '[R C2 -> R R1]', '[B L1 -> B R2]', '[B R2 -> B C2]', '[B C2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B R3]', '[B R3 -> B C1]', '[B C1 -> B R3]', '[B R3 -> B L1]', '[B L1 -> B R3]', '[B R3 -> B C1]', '[B C1 -> B L1]', '[G R2 -> G C1]', '[B L1 -> B C2]', '[B C2 -> B L1]', '[G C1 -> G R2]', '[G R2 -> G C1]', '[R R1 -> R C2]', '[R C2 -> R R1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[G C2 -> G L1]', '[G L1 -> G C2]', '[G C2 -> G L1]', '[R R1 -> R C2]', '[G L1 -> G R1]', '[G R1 -> G L1]', '[R C2 -> R R1]', '[G L1 -> G R2]', '[B C1 -> B R3]', '[B R3 -> B C1]', '[G R2 -> G C2]', '[G C2 -> G L1]', '[G L1 -> G C2]', '[G C2 -> G R2]', '[G R2 -> G L1]', '[B C1 -> B R2]', '[G L1 -> G C1]', '[G C1 -> G R3]', '[G R3 -> G L1]', '[G L1 -> G R3]', '[G R3 -> G C1]', '[G C1 -> G R3]', '[G R3 -> G L1]', '[G L1 -> G C1]', '[G C1 -> G L1]', '[B R2 -> B C1]', '[R R1 -> R C2]', '[G L1 -> G R1]', '[G R1 -> G L1]', '[G L1 -> G R1]', '[G R1 -> G L1]', '[G L1 -> G R1]', '[R C2 -> R L1]', '[G R1 -> G C2]']",0.7471720943315961,0.4,0.5
8,0.75,"[36, 24, 23, 25, 12, 13, 14, 66]","['[R R1 -> R L1]', '[R L1 -> R R1]', '[B C2 -> B R2]', '[B R2 -> B L1]', '[G C1 -> G R2]', '[B L1 -> B C1]', '[G R2 -> G C2]', '[R R1 -> R L1]']",0.7397003733882802,0.4,0.5
